	id_str	created_at	full_text	target
421	1428631165582381059	2021-08-20 08:13:07	to była przemyślana akcja kot na polsko białoruskiej granicy miał zmiękczyć prezesa jarosława kaczyńskiego	0.0
422	1432616979500834817	2021-08-31 08:11:19	to co widzieliśmy w ostatnich dniach na granicy z białorusią te wyczyny polityków opozycji którzy próbowali nielegalnie przekroczyć granicę atakowali funkcjonariuszy polskiego państwa to jest jeden wielki skandal sasinjacek do marek_pyza granica białoruś	0.0
423	1429501917923876872	2021-08-22 17:53:10	gotowalska uczestniczy pani świadomie albo nie w ustawce pod tytułem incydent na granicy polski białoruskiej podczas gdy samolotami ściąganych jest już setki takich głupia albo pożyteczna na pewno mało rozgarnięta	0.0
424	1430210523543613446	2021-08-24 16:48:55	uchodźcy na granicy polsko białoruskiej r	0.0
425	1430463471225909248	2021-08-25 09:34:02	wczoraj funkcjonariusze straz_graniczna zatrzymali kolejne osoby które pomagały w nielegalnym przekroczeniu granicy polsko białoruskiej było to dwóch ob tadżykistanu w tym miesiącu takich osób strażnicy graniczni zatrzymali już to obywatele gruzji iraku i bułgarii	0.0
426	1424666101816991745	2021-08-09 09:37:22	w ciągu weekendu liczba osób które w tym roku nielegalnie przekroczyły polsko białoruską granicę niemalże się podwoiła od sierpnia sg zatrzymała osób głównie obywateli iraku i afganistanu od początku roku blisko tokfm_news	0.0
427	1431633220731297797	2021-08-28 15:02:12	delfi w piątek sierpnia funkcjonariusze państwowej straży granicznej uniemożliwili osobom nielegalne przekroczenie granicy łotewsko białoruskiej tylko osoby ale tam opozycja nie jest tak głupia jak w polsce tam opozycja współczuje ale też rozumie zagrożenie	0.0
428	1428355091451432967	2021-08-19 13:56:06	imigranci koczujący na granicy polsko białoruskiej to młodzi mężczyźni bo jakoś nie wierzę że kobiety i dzieci wróciły do białorusi z tego powodu że białorusini pilnują żeby oni nie wrócili w roku też nie było kobiet i dzieci	0.0
429	1430198683895746563	2021-08-24 16:01:52	tadeuszgiczan w swietle tych faktow decyzja o postawieniu tylko ogrodzenia nie jest adekwatna do zagrozenia wzdluz granicy bialoruskiej powienien powstac masywny plot o wys przynajmniej m jak na wegrzech za ten plot powinna zaplacic ue bo chronimy w ten sposob cala europe	0.0
430	1432050853876281351	2021-08-29 18:41:44	mon prostuje medialne doniesienia koszt ogrodzenia wielokrotnie niższy koszt ogrodzenia na granicy polsko białoruskiej będzie wielokrotnie niższy niż pojawiająca się w mediach kwota mln zł zapewnia ministerstwo obrony narodowej wieszwiecej	0.0
431	1432404944091553797	2021-08-30 18:08:46	polska jest jednym z ostatnich w europie spokojnych krajów i niech tak pozostanie petycja do premiera morawieckiego o ochronę polsko białoruskiej granicy i budowę ogrodzenia	0.0
432	1429868023138111497	2021-08-23 18:07:57	pod presją aktywistów organizacji i mediów straż graniczna nie wypchnęła na białoruś grupy uchodźców których dramatyczne losy opisywaliśmy w okopress bacon uchodźcy granica usnarzgórny afganistan sip_interwencja chlebemisola okopress	0.0
433	1428299379400663047	2021-08-19 10:14:43	nie mieli serca przez dni dla protestujących ron iwonahartwich nie będą mieli dla tych ludzi na polsko białoruskiej granicy jedyne co mogą zaoferować to ten drut kolczasty dosłownie i w przenośni sadyści patowładza ruskiład	0.0
434	1428321242403196933	2021-08-19 11:41:35	babieslivesmatter chłopaki jest taka sytuacja ze możecie się wykazać czekam na efekty z niecierpliwością	0.0
435	1429113665668763656	2021-08-21 16:10:24	wakcynofil a dlaczego nie przekroczą granicy legalnie i po białoruskiej stronie nie udzielą im tej pomocy nie rozumiem co się tak nagle wszyscy uparli na nielegalne przekraczanie granic a jak ich białoruska strona aresztuje za bycie nielegalsami to do kogo będą wołać o pomoc	0.0
436	1427969908223225866	2021-08-18 12:25:31	galopujacymajor rydberg_hans morawieckim przed chwilą powiedział że ci na granicy białoruskiej to problem łukaszenki że wysłał już nie tylko sg ale i wojsko inaczej zachowuje się wielka brytania już przygotowuje się do przyjęcia tys kim my jesteśmy jako naród syryjczyków nie afgańczyków nie	0.0
437	1431470321656377345	2021-08-28 04:14:54	dlaczego wojsko na granicy białoruskiej wierci otwory pod słupy ogrodzeniowe a nie wbija je katarem	0.0
438	1429101991721119744	2021-08-21 15:24:00	gt po oskarza pis o sytuację na granicy polsko bialoruskiej gt pis oskarża łukaszenkę gt lewica oskarża polski rząd gt konfederacja oskarża całą bandę czworga plus łukaszenkę	0.0
439	1431158816566128640	2021-08-27 07:37:06	polska powinna zapewnić dostęp do procedury azylowej i pełne poszanowanie praw człowieka dla tych koczujących uchodźców na granicy polsko białoruskiej am_zukowska w salon pl	-1.0
440	1430490465149857793	2021-08-25 11:21:18	donaldtusk poprawka uchodźcy koczują przy białoruskiej granicy na polskim pasie granicznym łukaszenka nie zrzekł się swojego terytorium i to nasze władze muszą tych ludzi zabrać	-1.0
441	1430531271801847811	2021-08-25 14:03:27	jest i ona marta lempart na granicy polsko białoruskiej	-1.0
442	1429873756982370313	2021-08-23 18:30:44	jutro dwa wystąpienia w mediach najpierw o polsatnewspl a potem o w radio_tok_fm spróbuję wytłumaczyć co się dzieje na polsko białoruskiej granicy cmr_warsaw	0.0
443	1428120105175691276	2021-08-18 22:22:20	adamszlapka pisorgpl tvp_info kilka faktów ws sytuacji na granicy polsko białoruskiej zgodnie z prawem międzynarodowym nie ma tam ani jednego uchodźcy to nielegalni imigranci to muzułmanie skrajnego skrzydła to migranci głównie z islamskiego iraku w młodzi mężczyźni	1.0
444	1432039680636239876	2021-08-29 17:57:20	straz_graniczna czy te osoby niszczące zabezpieczenia na polsko białoruskiej granicy zostały już zatrzymane mswia_gov_pl mon_gov_pl pk_gov_pl kaminski_m_ mblaszczak	1.0
445	1431311299351302149	2021-08-27 17:43:00	ten obóz śmierci na granicy białoruskiej ichnie służby zwinęłyby w sekund gdyby chciały	-1.0
446	1431543555248566272	2021-08-28 09:05:55	obejrzyj video strona białoruska regularnie kilka razy dziennie dostarcza posiłki grupie cudzoziemców koczującej po białoruskiej stronie granicy poinformowała straż graniczna więcej na paradyzja	0.0
447	1427850210064142343	2021-08-18 04:29:52	to mówicie że rząd trzyma na polsko białoruskiej granicy całe rodziny pod gołym niebem miłosiernie pomogą im zamarznąć gdzie nasza pomoc dla ofiar reżimu hej morawieckim michaldworczyk czy za prawdę prawe to i sprawiedliwe a może łukaszenka to taki ciepły człowiek	-1.0
448	1430103675654057990	2021-08-24 09:44:20	polsko białoruska granica kilka minut przed poniedziałkową konferencją ministra obrony narodowej mariusza błaszczaka białoruś granica	0.0
449	1432806305694105602	2021-08-31 20:43:38	oświadczenie wspólnoty sumienia w sprawie sytuacji uchodzców na granicy polsko białoruskiej	0.0
450	1431557066611699713	2021-08-28 09:59:36	tvpinfo straz_graniczna opublikowała nagranie z granicy polsko białoruskiej widać na nim że strona białoruska regularnie dostarcza posiłki i napoje migrantom	0.0
451	1428793161455964161	2021-08-20 18:56:50	prawi i sprawiedliwi vs migranci na granicy polsko białoruskiej tak to widzę	0.0
452	1432233639186665475	2021-08-30 06:48:03	f_sterczewski fundocalenie wzruszyła mnie twoja historia ale oni chyba zdają sobie sprawę że to łukaszenka ich tak załatwił a nie wojsko policja czy straż graniczna z polski ich trzyma siłą po białoruskiej stronie granicy	1.0
453	1428757681695830021	2021-08-20 16:35:51	morawiecki wpuść uchodźców woła zofia kuryło z razemwwarszawie około stu osób afgańczyków lewicowych aktywistek i aktywistów teraz pod kprm krzyczy hańba o postępowaniu polskich władz wobec uchodźców na granicy polsko bialoruskiej	-1.0
454	1428728699109662732	2021-08-20 14:40:41	ff dla _mkonieczny z partiarazem i wszystkich z fundocalenie którzy na polsko białoruskiej granicy ratują resztki twarzy naszego państwa i dają przykład elementarnego człowieczeństwa obecne polskie władze zachowują się okrutnie i jawnie odrzuciły ludzkie uniwersalne wartości	-1.0
455	1429847761982197764	2021-08-23 16:47:26	hockeygoaliepl chętnie dostarczę prowiant w trakcie ramadanu szczegóły na dm refugeeswelcome	NA
456	1432025090724671495	2021-08-29 16:59:22	bartosz kramek i innych osób zatrzymany za niszczenie umocnień na granicy polsko białoruskiej przestępcy pod sąd i do pierdoła z nimi dość pobłażania dla działalności antypaństwowej	1.0
457	1430481968446197762	2021-08-25 10:47:33	szeroko komentowana sytuacja z udziałem pl parlamentarzysty została wykorzystana przez aparat rosja propaganda do deprecjacji obrazu polski oraz pl elit politycznych przekaz pl politycy zdolni są jedynie do organizacji kabaretu a nie prowadzenia poważnych działań	NA
458	1427952215126315008	2021-08-18 11:15:12	około migrantów koczuje tuż przy polsko białoruskiej granicy ta grupa faktycznie znajduje się na terytorium białorusi na miejscu są funkcjonariusze polskiej straży granicznej pilnują by nie doszło do nielegalnego przekroczenia granicy	0.0
459	1430934971372429315	2021-08-26 16:47:37	jest niezoruzmialą dla mnie naiwnością posądzenie posłów biegaczy oraz innych wolontariuszy na polsko bialoruskiej granicy o jakieś dobre intencje a tym bardziej naiwność od samego początku jak ci ludzie zaczęli się pojawiać przy różnych okazjach mówiłem że to dywersanci	1.0
460	1432012859156926470	2021-08-29 16:10:45	nmaliszewski szef rządowego centrum analiz cytuje cichanouska aby wyjasnic sytuacje na polsko bialoruskiej granicy trzeba bylo myslec za nim idioci z rzadu robili sobie selfiki z ta pania w tym czasie merkel i makron jezdzili do minska zalatwiac interesy sponsorowanie biegaczki tez pomaga	0.0
461	1431693980975120387	2021-08-28 19:03:39	urszularusecka minęła dziękuję pani poseł za głos rozsądku i wyjaśnienie sytuacji ws granicy polsko białoruskiej chociaż piotr_borys polamatysiak są odporni na tę wiedzę niestety kompletna żenada	1.0
462	1429184546629726215	2021-08-21 20:52:03	to co się dzieje na granicy polsko białoruskiej to dowód na skurwysyństwo pisdzielcow to ich koniec nie mam żadnych watpliwosci wypierdalac	-1.0
463	1429591849350598657	2021-08-22 23:50:32	myway_freedom leszekmiller polsatnewspl dokładnie na granicy polsko białoruskiej mamy do czynienia tylko z imigrantami nie z uchodźcami	1.0
464	1430968106051067911	2021-08-26 18:59:17	nie no nie mogę pani wcislomarta poparzy na łapy imigrantów na granicy białoruskiej mają lepiej zrobione niż jachira ta pani od lalek minęła	1.0
465	1429138420128010250	2021-08-21 17:48:46	kurwa w tvp rozpatrują drogę kota z granicy polsko białoruskiej	-1.0
466	1432645527968043010	2021-08-31 10:04:45	na obszarze części podlaskiego i lubelskiego rząd chce wprowadzić stan wyjątkowy najprawdopodobniej ma on związek z sytuacją na granicy polsko białoruskiej	0.0
467	1429707254719188995	2021-08-23 07:29:06	przy granicy polsko białoruskiej na wysokości miejscowości usnarz górny przebywają osoby poinformowała straż graniczna inne liczby podaje fundacja ocalenie	0.0
468	1432251447844954112	2021-08-30 07:58:49	thetruethetrust pokorastefan br_nowak powiedział typ z babieslivesmatter w nicku xd	NA
469	1430881206397251591	2021-08-26 13:13:58	partiarazem tkwią na granicy polsko białoruskiej i umierają z głodu	-1.0
470	1431211314370711552	2021-08-27 11:05:42	plot stawiany na granicy polsko białoruskiej to żenada postawione słupki przewracają się szkoda wydanych pieniędzy i pracy żołnierzy	-1.0
471	1431902172900466691	2021-08-29 08:50:56	yanusson jakiś renesans myśli lenin a wśród niechętnych przestrzeganiu wolności amp prawaczłowieka usnarzgórny uchodźcy nagranicy ochronamiędzynarodowa	-1.0
472	1432617945872666632	2021-08-31 08:15:09	widzimy ślad rosyjskiej specoperacji w sprawę kryzysu na polsko białoruskiej granicy zaangażowany jest kreml wiceszef msz ukrainy	0.0
473	1432649847492861957	2021-08-31 10:21:55	przyjdzie zima mroz i spokojnie sprawa bialoruskiej granicy sama a	1.0
474	1428405284540751873	2021-08-19 17:15:32	ogląda profesor stzerko fakty za sam materiał o granicy białoruskiej należy się tej stacji sążnisty kop w d z polski	1.0
475	1432708045927337994	2021-08-31 14:13:11	pis podobnie jak łukaszenka czy putin najbardziej boi się wolnych mediów organizacji pozarządowych i kontroli obywatelskiej stąd tak chętnie wprowadza dziś stan nadzwyczajny od którego uciekał przez całą epidemię	-1.0
476	1430991124819288073	2021-08-26 20:30:45	grosze podobno pierwszy słupek z płotu na granicy polsko białoruskiej wbił tusk tvpinfo nie pokazało a tvn nie miał dostępu zlikwidujemy tvp i utworzymy wolnemedia bo ich nie ma	-1.0
477	1428307063780823058	2021-08-19 10:45:15	pozwolić szczerbie przejść ze śpiworem na białoruś i zamknąć granicę babieslivesmatter	1.0
478	1430815389651505156	2021-08-26 08:52:26	słowa pana budki w polsatnewspl to był odruch serca w sprawie rajdu f_sterczewski nieopodal granica trzeba rozumieć w szerszym kontekście	-1.0
479	1432087308338188288	2021-08-29 21:06:35	mblaszczak panie ministrze sytuacja na granicy polsko białoruskiej została określona jako akcja wojny hybrydowej prowadzona przez łukaszenkę fakt niszczenia zasieków zasługują na status dywersji czy możemy oczekiwać na surowe konsekwencje w stos do tych osób	1.0
480	1430725668552286212	2021-08-26 02:55:55	macekgmacki cezarykrysztopa onetwiadomosci czyli jednak imigranci są po białoruskiej stronie granicy czyli rząd dzielnie i odpowiedzialnie wykonuje zalecenia ke o uszczelnieniu granic	-1.0
481	1431676874535624705	2021-08-28 17:55:40	szsz_velsek f_sterczewski sierpnia r przedstawiciele biura rzecznika praw obywatelskich przeprowadzili niezapowiedzianą wizytację granicy polsko białoruskiej w pobliżu miejscowości usnarz górny w miejscu gdzie przebywa obecnie grupa ok obywateli afganistanu kobiet i mężczyzn wśród	0.0
482	1432047597175414787	2021-08-29 18:28:47	wicemarszałek piotr zgorzelski dzisiaj były ambasador białorusi w polsce posiada pewną wiedzę że łukaszenka podjął decyzję o użyciu broni w sytuacji kiedy na granicy białoruskiej mogłyby nastąpić sprawy zbyt mocno eskalowane i cisza zero komentarza nigdzie nie ważne	1.0
483	1432379198455402500	2021-08-30 16:26:27	to może taka tylko chwilowo nieistotna obserwacja ale wjeżdżałem wczoraj z litwy przez budzisko i zero straży granicznej zero policji po polskiej stronie po zaglądaniu czasem na tt przez ost tyg spodziewałem się kompanii sg bo wojna hybrydowa itd a tu nic	0.0
484	1432420502396674055	2021-08-30 19:10:35	sytuacja przy granicy polsko białoruskiej jest formą agresji na polskę poinformował rzecznik komisji europejskiej adalbert jahnz na konferencji w brukseli to próba instrumentalizacji ludzi dla celów politycznych przekazał	1.0
485	1425036041032028188	2021-08-10 10:07:22	marcin ania tomaszgolonko lewactwo no raczej ewidentnie ciebie szarpanie i wykręcanie nie jest powodem do zamordowania nawet patusa ich było kilku nie stanowił zagrożenia to nie psy są od wymierzania sprawiedliwości no ale nie oczekuję od typa z napisem babieslivesmatter jakiegokolwiek myślenia	NA
486	1430653715619450882	2021-08-25 22:10:00	hfhrpl margorczynska gkukowka fundocalenie teraz powiedzcie jak to zrobić konwój humanitarny z polski stoi od dawna na granicy białoruskiej białoruś nie wpuszcza a migranci właśnie na białorusi	-1.0
487	1430352904871989253	2021-08-25 02:14:41	skrecamywprawo mogli go puścić może na białoruskiej granicy uznaliby go za zagrożenie i już by nie biegał nigdy	0.0
488	1427872462432350208	2021-08-18 05:58:18	uchodźcy koczują na granicy polsko białoruskiej	0.0
489	1431548331369680896	2021-08-28 09:24:53	micha amazgula w sensie że zwierzęta na granicy polsko białoruskiej zachowują się inaczej	0.0
490	1431350263496024073	2021-08-27 20:17:50	mblaszczak panie ministrze wraz z bratem prowadzę firmę zajmująca się budowa ogrodzeń chętnie pomożemy w budowie ogrodzenia na granicy białoruskiej bo jak patrzymy na to co nasi żołnierze robią to aż nie wiadomo czy się śmiać czy płakać	1.0
491	1429202197380747271	2021-08-21 22:02:11	prezydentpl podziwiajcie twardziela andrzejduda i jego towarzyszkę miękiszon łukaszenka nie rozciągnął zasieków po białoruskiej stronie granicy	1.0
492	1429879689808683019	2021-08-23 18:54:18	są bardzo dobrze ubrani stać ich po prostu kim są uchodźcy z granicy polsko białoruskiej przez wdolnymśhttps	1.0
493	1430484204983308296	2021-08-25 10:56:26	na granicy polsko białoruskiej większość to właśnie tacy uchodźcy	1.0
494	1429500740637179912	2021-08-22 17:48:30	imigranci pchają do nas drzwiami i oknami słysząc o założeniach polskiład wszak to lekarze inżynierowie programiści najwięcej zyskają zwłaszcza w kwestii składki zdrowotnej granica nowywał	-1.0
495	1432253778317791235	2021-08-30 08:08:05	tylko siedem delfi w niedzielę siedem osób próbowało nielegalnie przekroczyć granicę między łotwą a białorusią na granicy łotewskiej i białoruskiej utknęło kilkudziesięciu migrantów których sg łotwy i białorusi z obu nie wpuszcza do swoich krajów	1.0
496	1429819212009283594	2021-08-23 14:53:59	minister błaszczak zapowiedział budowę płotu na granicy polsko białoruskiej jako wzór płot graniczny węgiersko serbski	1.0
497	1431213595124187138	2021-08-27 11:14:46	które oddziały stacjonują przy granicy polsko białoruskiej kto i kiedy podjął decyzję o utworzeniu kordonu który utrudnia parlamentarzystom wykonywanie ich obowiązków służbowych dlaczego straż graniczna nie dopuszcza do potrzebujących ratowników	-1.0
498	1428366620401889289	2021-08-19 14:41:54	afgańczycy na granicy polsko białoruskiej nawet tom hanks w terminalu miał o niebo lepiej	-1.0
499	1428447817102659585	2021-08-19 20:04:33	archimed rybitzky takie koty można kupić w każdym sklepie z kotami na granicy polsko białoruskiej	0.0
500	1427857045391388672	2021-08-18 04:57:02	tak tylko przypomnę członkom pis że w r ówczesna persja przyjęła tys polskich żołnierzy oraz tys polskich cywilów w tym tys dzieci irańczycy nie mówili nic o innej kulturze religii po prostu przyjęli ludzi w potrzebie	-1.0
501	1430794157879173120	2021-08-26 07:28:04	zewsząd dochodzą mnie sygnały że politycy po stoją na stanowisku że granice ue to trzeba uszczelniać żeby nie nastąpiła kolejna fala niekontrolowanego napływu uchodźców ale akurat tych z granicy białoruskiej to należy jednak wpuścić taka logika	1.0
502	1430811250821324800	2021-08-26 08:36:00	uchodźmy z granicy polsko białoruskiej przekazali właśnie za pomocą tłumaczki że osób w obozie jest chorych oraz dostali trochę chleba od białoruskich służb usnarzgórny uchodźcy granica	-1.0
503	1429735078729555971	2021-08-23 09:19:40	sytuacja na granicy polsko białoruskiej służy nie tylko do wywierania presji na polskę ale także do testowania jak zareaguje nasze państwo na znacznie poważniejsze działania hybrydowe lub wojenne np atak z użyciem zielonych ludzików m s z	1.0
504	1430933445308452867	2021-08-26 16:41:33	polska mówi wprost o ataku hybrydowym na granicy polsko białoruskiej i ją wzmacnia na nielegalną migrację nie zgadza się komisja europejska podobnie jak na podżeganie do niej migranci granica	1.0
505	1429689862400184322	2021-08-23 06:20:00	zaczęło się od prowokacji polityków i działaczy społecznych teraz atmosferę na granicy polsko białoruskiej podgrzewają również przedstawiciele lewicowo liberalnych mediów wyborcza afganistan uchodźcy strazgraniczna	1.0
506	1430110232366231612	2021-08-24 10:10:24	ambasador afganistanu w polsce zaprzecza jakoby na granicy polsko białoruskiej koczowali obywatele tego kraju	0.0
507	1428442637988663300	2021-08-19 19:43:58	kominiarzeu kramergrzegorz gdzie rzym a gdzie krym panie kramer to po co świat ma straże graniczne służby celne nie powinno ich być zestawiać aktualną sytuację na granicy białoruskiej do czasów oświęcimia	-1.0
508	1430590906449731586	2021-08-25 18:00:25	chodzi o jasne i bezdyskusyjne dla najdurniejszego polskiego posła wyznaczenie linii granicy przy ciągłym pieprzeniu o jakiejś ziemi niczyjej płot oznacza granicę a imigranci będący za płotem są po białoruskiej stronie granicy czyli na białorusi teraz chyba już jasne	1.0
509	1428302836748668928	2021-08-19 10:28:27	babieslivesmatter no chyba narodzone albo zagraniczne katoliccy hipokryci	NA
510	1428799846660640769	2021-08-20 19:23:23	zaskakujące nagrania z granicy polsko białoruskiej jachira legitymuje polskich funkcjonariuszy wideo	1.0
511	1429876901661773836	2021-08-23 18:43:13	straz_graniczna dziękujemy za waszą służbę muremzapolskimmundurem muremzazołnierzamiistrazagraniczna muremzastrazagraniczna	1.0
512	1432612485203431424	2021-08-31 07:53:27	sytuacja przy granicy polsko białoruskiej jest formą agresji na polskę powiedział rzecznik ke adalbert jahnz jeżeli mam tam stan agresji sprowokowany przez wrogie państwo to niszczenie umocnień granicznych musi być traktowane jako przestępstwo przeciwko obronności rp	1.0
513	1431337305713881093	2021-08-27 19:26:21	janek_w podobny to tego afgana z granicy białoruskiej tam go już nie widać zajumany	0.0
514	1430916919226507270	2021-08-26 15:35:53	pamiętacie niby kreml się odciął ale łukaszenka tylko czeka na idiotów pokroju f_sterczewski białoruś granica	0.0
515	1429478093547352064	2021-08-22 16:18:30	uchodźcy z granicy polsko białoruskiej byli bezprawnie zawracani przez straż graniczną z terytorium polski i spychani za granicę to ordynarne łamanie prawa	-1.0
516	1429186782147584013	2021-08-21 21:00:56	bo przekroczenie granicy białoruskiej przez polskie służby graniczne mogłoby być potraktowane jako casus belli a poza tym jeśli nie ma się pojęcia o temacie to lepiej milczeć	0.0
517	1432018994945474562	2021-08-29 16:35:08	pomimo sezonu urlopowego komitet badań nad migracjami polskiej akademii nauk pan_akademia przyjął stanowisko w sprawie kryzysu na granicy polsko białoruskiej komitet zrzesza badaczy migracji z całego kraju i bardzo różnych poglądach tym bardziej powinno być czytane	0.0
518	1442537571423330309	2021-09-27 17:12:12	grabarczykbeata informacje z granicy polsko białoruskiej dobiegają do obywateli jedynie ze strony oficjalnych wystąpień przedstawicieli władzy obu państw moim dylematem jest to że nie wiem czyj przekaz jest bardziej wiarygodny	0.0
519	1443442728226934790	2021-09-30 05:08:58	informować jak lawnickitomasz eh takie marzenie dobra do pracy dziś kasia i grzesiek rozmawiać bedą z klaudiuszslezak magdalenachrzc jakub_jedras konstanty szydłowski radionowyswiat nś katarzynakasia grzegorzmarkowski gregorczykb pionipoziom	NA
520	1436346103289503748	2021-09-10 15:09:31	dziękujemy wam za waszą służbę muremzapolskimmundurem	1.0
521	1434851223740592132	2021-09-06 12:09:24	przed ponad rokiem maryja kalesnikawa liderka białoruskiej opozycji mówiła mi że nie ma zamiaru zmieniać strategii potem nie dała się wypędzić z białorusi podarła na granicy paszport i wybrała więzienie dzisiaj reżim łukaszenki skazał ją na lat za kratami	NA
522	1438391351532470273	2021-09-16 06:36:36	f_sterczewski cezarykrysztopa wasikmaciej był więc wie a ja nie byłem ale widziałem monty pythona w wersji polskiego posła a ty powinien podziękować strażnikom granicznym za to że nie dali ci przekroczyć granicy polsko bialoruskiej i złamać prawa białoruskiego to ty nic nie rozumiesz p ośle	1.0
523	1439294410060177409	2021-09-18 18:25:02	zbigniewholdys uchodźcy wypychani są z polski każdego dnia często po wielu dniach spędzonych w lesie skąd przerażeni i głodni nie potrafią znaleźć drogi wyjścia nie są dopuszczani do procedur azylowych w pl a z by są wyrzucani groźbą lub przemocą media nie mają dostępu więc temat zniknął	-1.0
524	1443658033075298304	2021-09-30 19:24:31	pawel_senkowski gdyby ktoś przekazał tym imigrantom z granicy białoruskiej że wszystkie kozy na wyspie w warszawie już padły może by zrezygnowali ze szturmu na teren rp tak myślę a i krowy przy granicy byłyby bezpieczne	1.0
525	1433024615283105793	2021-09-01 11:11:07	anna_mierzynska czyli ta napaść min jabłońskiego na k kolendę zaleską i próba wmówienia na antenie że tvn publikuje materiały propagandy białoruskiej to element szerszej kampanii w której pis zamierza zrobić z wolnych mediów narzędzia sowieckiej propagandy nie ma dla nich granic	-1.0
526	1434468412705714186	2021-09-05 10:48:15	ireneuszkulesza pełna zgoda mój tekst splótł się niezamierzenie z bieżącą sytuacją na granicy polsko białoruskiej ale właśnie w tym wypadku jest to granica nie zaś pogranicze jej charakter zaprzecza poniekąd pograniczu a relacji polsko białoruskiej póświęcony jest w eseju cały rozdział	NA
527	1440095012147056640	2021-09-20 23:26:21	od początku apelujemy o dopuszczenie organizacji pomocowych do pracy na granicy chcemy nieść pomoc tym którzy skazywani są na wielodniowe błądzenie po lasach nakarmić napoić ogrzać w jaki sposób to zagraża bezpieczeństwu państwa bezpiecznegranice	-1.0
528	1443568035374133259	2021-09-30 13:26:54	niektórzy powiedzą mi nie wychylaj się sondaże w nosie mam sondaże gdy chodzi o życie i zdrowie człowieka gdy chodzi o życie i zdrowie dziecka jeżeli dzisiaj okłamywałbym was że mnie to nie rusza to nie zasługiwałbym na nawet jeden wasz głos szymon_holownia uchodzcy	-1.0
529	1433447502813016071	2021-09-02 15:11:31	teleexpresstvp prezydent rp poparł wniosek rządu o wprowadzenie stanwyjątkowy przy polsko białoruskiej granicy ma on powstrzymać atak hybrydowy reżimu łukaszenki rozporządzenie zostało już opublikowane w dzienniku ustaw rp obowiązuje od dzisiaj	0.0
530	1436392147142447112	2021-09-10 18:12:29	żołnierze wybudowali już ponad km ogrodzenia na granicy polsko białoruskiej poinformował szef mon mariusz błaszczak płot stoi już także na odcinku przy usnarzu górnym gdzie po białoruskiej stronie przebywają migranci dodał	1.0
531	1436052518426058752	2021-09-09 19:42:55	jutro w raporcie geopolitycznym na antenie medianarodowemn porozmawiam z dr sykulskileszek o rozpoczynających się manewrach zapad poruszymy także często wymieniany w kontekście sytuacji na granicy polsko białoruskiej termin wojny hybrydowej gorąco polecam i zapraszam	0.0
532	1436810842843004935	2021-09-11 21:56:14	krzysztofbosak tak mądre rady to dlaczego umeczonych uchodzcow przy bialoruskiej granicy podle traktujecie co znaczy dla was drugi czlowiek	-1.0
533	1433480128923906054	2021-09-02 17:21:10	f_sterczewski fundocalenie teraz wszystkie informacje o uchodźcach na granicy będziemy dowiadywać się z telewizji białoruskiej	-1.0
534	1434796716079910914	2021-09-06 08:32:49	zkierowca adalbertuses mblaszczak czy ty nic nie rozumiesz wszystkie siły skoncentrowane na białoruskiej granicy wczorajszy przerzut wojsk i czołgów to nie w celu manewrów pomyśl o zapałkach i wodzie a nie o zwierzętach	1.0
535	1443703823646830593	2021-09-30 22:26:28	arturdziambor babieslivesmatter prolife nie zapominajmy	NA
536	1434990415833411584	2021-09-06 21:22:30	wedana _boreyko_ f_sterczewski przetłumaczysz kobieto na język polski po co ktoś z polskiej strony miałby zabijać osobników koczujących po białoruskiej stronie granicy jaki cel sens takiego ruchu byłby umiesz podpowiem nie umiesz bo troll polityczny który ślepo idzie za głosem trolla tuska nie myśli	1.0
537	1434949385146732544	2021-09-06 18:39:28	krzysztofbosak krzysiu dlaczego innych granic nie strzeże wojsko czy sg przy granicy białoruskiej są takimi debilami że nie ogarniają swoich obowiązków	0.0
538	1443491547186663427	2021-09-30 08:22:58	ta banda pisowska w sposób bydlęcy odprawiła ludzi dzieci kobiety w kierunku granicy białoruskiej zostawiając ich nie wiadomo gdzie robią to polacy staży granicznej żołnierze z orzełkiem na czapce na polecenie rządzących którzy chodzą na mszę św i przyjmują komunię	-1.0
539	1442888590715879427	2021-09-28 16:27:02	rezydent duda przedłużę o dni stanwyjatkowy na granicy polsko białoruskiej	0.0
540	1437398981596917769	2021-09-13 12:53:17	w sobotę i w niedzielę funkcjonariusze straz_graniczna odnotowali ponad pół tysiąca prób nielegalnego przekroczenia granicy polsko białoruskiej	1.0
541	1433152961593610241	2021-09-01 19:41:07	grzegorz braun po co stan wyjątkowy przy białoruskiej granicy perfidna przez youtube	-1.0
542	1434845912623366149	2021-09-06 11:48:18	wczoraj doszło do osób nielegalnego przekroczenia granicy polsko białoruskiej głównie przez islamistów z iraku wszystkie próby skutecznie zablokowała straż graniczna stopislam stopimmigration	1.0
543	1443228515554545667	2021-09-29 14:57:46	czy pan rpdpawlak mógłby zbadać czy w stosunku do dzieci wywiezionych przez sg pod granicę z ośrodka w michalowie nie zostały zlamane ich prawa dzieci te przebywaly na terenie rp a wiec podlegały polskiej jurysdykcji	-1.0
544	1440042305805688833	2021-09-20 19:56:55	atak hybrydowy na granicy polsko białoruskiej i knowania rosji wtylewizji	1.0
545	1439544305891250180	2021-09-19 10:58:02	błaszczak o granicy polsko białoruskiej położono ponad km zasieków wojskowych	1.0
